Timestamp,AccumulatorCurrent,AccumulatorVoltage,BamocarCurrent,ControllerTempRaw,DAQCurrent,GlobalErrorFlag,InternalRailVoltage,MotorTempRaw,PDMIntTemperature,PackVoltage,PumpsCurrent,ResetSource,ShutdownResetCurrent,StateOfCharge,Status,SteeringAngle,TCUCurrent,TSALCurrent,Therm1,Therm10,Therm11,Therm12,Therm13,Therm14,Therm15,Therm16,Therm2,Therm3,Therm4,Therm5,Therm6,Therm7,Therm8,Therm9,TotalCurrent,TractiveVoltage,azimuth,east_vel,gnss_height,gnss_lat,gnss_long,gnss_seconds,gnss_week,north_vel,pitch,roll,status,up_vel
253.0,3.0,345.35951123008516,1.0,19381.999957572418,0.0,0.0,9.471,12345.762037871504,16.0,349.72660323718776,0.0,130.0,0.0,100.20948373370136,1.0,40.37037255945616,0.0,0.0,0.0,38.9654428599903,9.5247098159681,0.0,9.680753983293243,6.182601685398083,5.16436451010552,9.656846387522629,0.0,9.771960314630844,4.987774054887679,50.495712032333095,5.744925932636337,55.70600430714799,4.849020193185802,44.180833066273024,0.0,346.3780480594217,358.7527105913681,0.34520358437655724,1098.6598271479068,51.08006313521649,-114.13414417908162,96473.80074868562,2337.0,8.93404080108851,-4.685605944798477,2.247300886355471,3.0,0.11010391151300286
253.10000000000002,3.0,345.3662109375,1.0,19381.89666436712,0.0,0.0,9.471,12346.20667126576,16.0,349.66585910496,0.0,130.0,0.0,100.21116873696712,1.0,40.34179258237724,0.0,0.0,0.0,31.3099878118531,19.286061286366493,0.0,0.0,0.0,21.0064233977344,20.096123868294132,0.0,0.0,0.0,40.56538629113898,0.0,40.74657341684474,0.0,37.8825325074159,0.0,346.47008385351177,358.8893710274134,0.3777243722544065,1098.6581650592232,51.0800713934716,-114.13414366291826,96473.90372600009,2337.0,8.928508969153413,-4.676596319366589,2.288917792963132,3.0,0.15729392741316198
253.20000000000002,3.0,345.3662109375,1.0,19381.702229147453,0.0,0.0,9.471,12346.595541705092,16.0,349.60776407247175,0.0,130.0,0.0,100.21286962200476,1.0,40.181361964154995,0.0,0.0,0.0,19.536148508744233,33.74065493017063,0.0,0.0,0.0,36.75040085458277,35.157846426289375,0.0,0.0,0.0,25.311137636350438,0.0,25.424190973098153,0.0,23.637146887423402,0.0,346.5626598837119,359.0239373294425,0.3914468020273466,1098.6601950969844,51.080079438603114,-114.13414312574713,96474.00413158795,2337.0,8.920657618579895,-4.644919573725258,2.2974877160367386,3.0,0.11136996488427613
253.3,2.8771438694716944,345.3662109375,1.0,19381.50881875779,0.0,0.0,9.471,12346.982362484421,16.0,349.62335611623763,0.0,130.0,0.0,100.21456154201013,1.0,39.842533229261925,0.0,0.0,0.0,7.824366808977344,48.11906123900919,0.0,0.0,0.0,52.41139488666296,50.14018159160089,0.0,0.0,0.0,10.137291141632897,0.0,10.182569809293362,0.0,9.466845907835802,0.0,346.65474796377,359.11239173860366,0.3962597424829146,1098.6706441866206,51.08008744960539,-114.13414260256556,96474.10434832812,2337.0,8.904231762625438,-4.69625425942652,2.3408041779390736,3.0,0.11909015736271668
253.4,2.2324799330198815,345.3658976547025,1.0,19381.31835296545,0.0,0.0,9.471,12347.363294069102,16.0,349.680055686803,0.0,130.0,0.0,100.21622836765565,1.0,39.617782917264435,0.0,0.0,17.37144214920696,17.891843866778952,28.263487181365175,7.892940685097739,27.12584642519444,21.248063006435437,29.486119330656603,28.09449666312381,9.691166621293593,19.888055091370624,13.084342710751711,27.908638028320826,21.62263335352246,35.385507639604896,10.632111078703291,27.183747409775613,0.0,346.7441463317162,359.1240476534016,0.38776831069296946,1098.6821538124277,51.08009530625789,-114.13414209964351,96474.2026812016,2337.0,8.904388267111301,-4.800530876553223,2.306299923683896,3.0,0.09198830943608409
253.5,2.8740606203476537,345.3165878606281,1.0,19381.125353682022,0.0,0.0,9.471,12347.749292635954,16.0,349.7375094497866,0.0,130.0,0.0,100.21802127521592,1.0,39.551513850693034,0.0,0.0,0.0,35.06012838108405,14.682061126362237,0.0,0.0,0.0,15.991735574842636,15.298744241045066,0.0,0.0,0.0,45.424088305048244,0.0,45.62697704222746,0.0,42.419896842239716,0.0,346.63335733188427,359.0766549761914,0.3653384541405708,1098.693114891927,51.08010328845798,-114.1341416145243,96474.30263105805,2337.0,8.909685985756985,-4.8355157871171865,2.329285658747628,3.0,0.1164547653322758
253.60000000000002,2.872381727344576,345.23260925968634,1.0,19380.92950913375,0.0,0.0,9.471,12348.140981732495,16.0,349.79581021680644,0.0,130.0,0.0,100.21991260362074,1.0,39.46986438610379,0.0,0.0,0.0,18.150635389021925,35.44163186880246,0.0,0.0,0.0,38.603108944229945,36.93026863050696,0.0,0.0,0.0,23.516059489060353,0.0,23.62109502837874,0.0,21.960788975285812,0.0,346.3814215290591,359.02160785502736,0.358470846956407,1098.7052400872058,51.08011135714921,-114.13414113415978,96474.40363344343,2337.0,8.903447077214004,-4.7841623852060025,2.297148435430881,3.0,0.10360695500857152
253.70000000000002,2.239692424200179,345.14700277820987,1.0,19380.72986824303,0.0,0.0,9.471,12348.540263513945,16.0,349.8425760013404,0.0,130.0,0.0,100.22184059442125,1.0,39.41274200609792,0.0,0.0,19.0999035891558,6.84357519799231,43.283213096590174,7.833786818838934,18.748964747193128,16.288245915293057,49.96199281910977,43.10975277858887,10.967874242797729,10.457235365262806,7.954547855934436,13.944815151791522,16.473040182632165,15.58898758058846,3.531502383837168,15.572395901898592,0.0,346.12460208462966,358.9563721776477,0.3477508257512506,1098.7178956475116,51.08011961004789,-114.13414066198794,96474.50699978374,2337.0,8.896864764180254,-4.743133510318012,2.224155600131247,3.0,0.12694913124253668
253.8,2.860815557788415,345.1040487610565,1.0,19380.547499001983,0.0,0.0,9.471,12348.90500199603,16.0,349.82711835101077,0.0,130.0,0.0,100.22346042249718,1.0,39.332985623191995,0.0,0.0,0.028910483962160317,37.23193385836095,9.43572941589326,0.0,11.44174738153731,7.748318247176559,5.928679767596567,9.600933305383442,0.0,11.606576637908857,7.730146229267577,47.15999129571739,7.360777648200545,54.65870904255202,7.342952510652505,44.018927927640085,0.0,345.9711777006757,358.88379130925455,0.32965931379257696,1098.7301493016337,51.0801271365184,-114.13414025395603,96474.60130669178,2337.0,8.891497739861627,-4.748066846555602,2.2414733467924366,3.0,0.10215001708325805
253.9,3.0,345.1690184767466,1.0,19380.349462042068,0.0,0.0,9.471,12349.30107591586,16.0,349.80243475974424,0.0,130.0,0.0,100.22477175413148,1.0,39.308006933982206,0.0,0.0,0.0,28.50918998755147,22.67682232483978,0.0,0.0,0.0,24.721627529757214,23.58187364741299,0.0,0.0,0.0,36.936657773296325,0.0,37.101637019570205,0.0,34.49379549278063,0.0,346.06163318386996,358.81463354326166,0.3126151865219288,1098.7408782366333,51.08013530468647,-114.1341398260234,96474.70375402838,2337.0,8.888853079027477,-4.824621776948397,2.116352121886373,3.0,0.11248471343513955
